Algorithm,Iterations,Dataset,Learning Rate,Training Calibration Error,Testing Calibration Error,Testing Calibration Error (Ergodic)
Hedge,4,AdultIncome,0.9+0,0.05245862034450571,0.06938428018943113,0.0008254087277729216
Hedge,7,AdultIncome,0.9+0,0.01781788098285321,0.06938428018943113,0.000740431236714863
Hedge,10,AdultIncome,0.9+0,0.018258438651967943,0.06938428018943113,0.0006893464456176125
Hedge,13,AdultIncome,0.9+0,0.002056307823973591,0.06938428018943113,0.0006893464456176125
Hedge,16,AdultIncome,0.9+0,0.0011656832860980828,0.06938428018943113,0.0006797656274904403
Hedge,19,AdultIncome,0.9+0,0.00127371217588973,0.06938428018943113,0.0006875611820946314
Hedge,22,AdultIncome,0.9+0,0.0005187356070926468,0.06938428018943113,0.0006818330724932414
Hedge,25,AdultIncome,0.9+0,0.0048060439216858555,0.06938428018943113,0.0006822829615338775
Hedge,28,AdultIncome,0.9+0,0.00028532606759256005,0.06938428018943113,0.0006825789773039478
Hedge,31,AdultIncome,0.9+0,0.00040393219082579654,0.06938428018943113,0.0006847816338529239
Hedge,34,AdultIncome,0.9+0,0.00013577466622112527,0.06938428018943113,0.000683172286617066
Hedge,37,AdultIncome,0.9+0,0.00022641920789307987,0.06938428018943113,0.000684214357175989
Hedge,40,AdultIncome,0.9+0,4.631994933399492e-05,0.06938428018943113,0.000683360294922574
Hedge,43,AdultIncome,0.9+0,0.0007341760099500288,0.06938428018943113,0.000683360294922574
Hedge,46,AdultIncome,0.9+0,2.792927500719005e-05,0.06938428018943113,0.0006834050478124392
Hedge,49,AdultIncome,0.9+0,6.516778381584869e-05,0.06938428018943113,0.0006836990474195412
Prod,1,AdultIncome,0.9+0,0.1248704877947698,0.12696834079230895,0.0012696834079230896
Prod,4,AdultIncome,0.9+0,0.02907809378715435,0.062442969456230846,0.0007070022923193655
Prod,7,AdultIncome,0.9+0,0.039785130291438334,0.062442969456230846,0.0006308746323818184
Prod,10,AdultIncome,0.9+0,0.005256123752647396,0.062442969456230846,0.0006308746323818184
Prod,13,AdultIncome,0.9+0,0.004282652427060167,0.062442969456230846,0.0006088742471374623
Prod,16,AdultIncome,0.9+0,0.011573396243001043,0.062442969456230846,0.0006088742471374623
Prod,19,AdultIncome,0.9+0,0.00162826647383008,0.062442969456230846,0.0006088742471374623
Prod,22,AdultIncome,0.9+0,0.0003805886600341576,0.062442969456230846,0.0006152102117025702
Prod,25,AdultIncome,0.9+0,0.0008130287725812863,0.062442969456230846,0.0006114794950829109
Prod,28,AdultIncome,0.9+0,0.0001320977830693267,0.062442969456230846,0.0006144998276969763
Prod,31,AdultIncome,0.9+0,0.000572206883680095,0.062442969456230846,0.0006122490874733486
Prod,34,AdultIncome,0.9+0,0.00015812960648660832,0.062442969456230846,0.0006140137078416289
Prod,37,AdultIncome,0.9+0,0.0014456891541009878,0.062442969456230846,0.0006140137078416289
Prod,40,AdultIncome,0.9+0,2.0019497781989218e-05,0.062442969456230846,0.0006140137078416289
Prod,43,AdultIncome,0.9+0,0.0007845295364834343,0.062442969456230846,0.0006140832721796553
Prod,46,AdultIncome,0.9+0,1.1511118140725166e-05,0.062442969456230846,0.0006140832721796553
Prod,49,AdultIncome,0.9+0,0.0003769569911201468,0.062442969456230846,0.0006140832721796553
GD,1,AdultIncome,0.9+0,0.17759335239752996,0.18097961213326705,0.0018097961213326705
GD,4,AdultIncome,0.9+0,0.1248704877947698,0.08809878998839715,0.0012696834079230898
GD,7,AdultIncome,0.9+0,0.05872383937999921,0.08809878998839715,0.0010582991458644125
GD,10,AdultIncome,0.9+0,0.011338876455717234,0.08809878998839715,0.0008344123151238606
GD,13,AdultIncome,0.9+0,0.1811831894326719,0.11805911078681144,0.001552711114498315
GD,16,AdultIncome,0.9+0,0.011335129691130999,0.08809878998839715,0.0008344123151238606
GD,19,AdultIncome,0.9+0,0.0372792454730602,0.08809878998839715,0.0009897688458899985
GD,22,AdultIncome,0.9+0,0.042199503697550864,0.08809878998839715,0.0010054924717856056
GD,25,AdultIncome,0.9+0,0.05314639029884515,0.08809878998839715,0.0009660634411074898
GD,28,AdultIncome,0.9+0,0.09059499926526692,0.08809878998839715,0.0011135341813936683
GD,31,AdultIncome,0.9+0,0.10453009770790736,0.08809878998839715,0.0013177959037640535
GD,34,AdultIncome,0.9+0,0.12443182390563155,0.08809878998839715,0.0014518120198112635
GD,37,AdultIncome,0.9+0,0.13130420419948777,0.09236658994002626,0.001498089900726303
GD,40,AdultIncome,0.9+0,0.1418807974717325,0.09948875581285081,0.0015693115594545483
GD,43,AdultIncome,0.9+0,0.14593886931145164,0.10222141840300294,0.0015966381853560695
GD,46,AdultIncome,0.9+0,0.15155970461664667,0.10600642935662272,0.0016344882948922674
GD,49,AdultIncome,0.9+0,0.15350066779756164,0.10731345340223845,0.0016475585353484248
Hedge-Hedge,1,AdultIncome,0.95+0.9,0.12766795142774257,0.1253107906514172,0.001253107906514172
Hedge-Hedge,4,AdultIncome,0.95+0.9,0.09099502913688101,0.09129636131237262,0.0009129636131237262
Hedge-Hedge,7,AdultIncome,0.95+0.9,0.09099502913688101,0.09129636131237262,0.0009129636131237262
Hedge-Hedge,10,AdultIncome,0.95+0.9,0.059862008025676774,0.04814908606503306,0.0007223830340160153
Hedge-Hedge,13,AdultIncome,0.95+0.9,0.059862008025676774,0.03944969335322394,0.0007223830340160153
Hedge-Hedge,16,AdultIncome,0.95+0.9,0.04749832248486743,0.03944969335322394,0.00025483675406311467
Hedge-Hedge,19,AdultIncome,0.95+0.9,0.04749832248486743,0.03944969335322394,0.00025483675406311467
Hedge-Hedge,22,AdultIncome,0.95+0.9,0.04749832248486743,0.03944969335322394,0.00025483675406311467
Hedge-Hedge,25,AdultIncome,0.95+0.9,0.0391105040804989,0.03944969335322394,0.00025483675406311467
Hedge-Hedge,28,AdultIncome,0.95+0.9,0.02514734625301703,0.03944969335322394,0.00025483675406311467
Hedge-Hedge,31,AdultIncome,0.95+0.9,0.02514734625301703,0.03944969335322394,0.00025483675406311467
Hedge-Hedge,34,AdultIncome,0.95+0.9,0.02514734625301703,0.03944969335322394,0.00025483675406311467
Hedge-Hedge,37,AdultIncome,0.95+0.9,0.02514734625301703,0.03944969335322394,0.00025483675406311467
Hedge-Hedge,40,AdultIncome,0.95+0.9,0.02514734625301703,0.03944969335322394,0.00025483675406311467
Hedge-Hedge,43,AdultIncome,0.95+0.9,0.02514734625301703,0.03944969335322394,0.00025483675406311467
Hedge-Hedge,46,AdultIncome,0.95+0.9,0.02514734625301703,0.03944969335322394,0.00025483675406311467
Hedge-Hedge,49,AdultIncome,0.95+0.9,0.02514734625301703,0.03944969335322394,0.00025483675406311467
OGD-OGD,1,AdultIncome,0.95+0.9,0.1252849268515065,0.1253107906514172,0.001253107906514172
OGD-OGD,4,AdultIncome,0.95+0.9,0.05659385571287177,0.08320901707276646,0.00102667812599816
OGD-OGD,7,AdultIncome,0.95+0.9,0.02162076195327056,0.03159952974233174,0.00036266817750581215
OGD-OGD,10,AdultIncome,0.95+0.9,0.02162076195327056,0.03159952974233174,0.0003159952974233174
OGD-OGD,13,AdultIncome,0.95+0.9,0.09736959626316828,0.05824943843854578,0.0004917327472194196
OGD-OGD,16,AdultIncome,0.95+0.9,0.016566164607857033,0.012159675446544347,0.00021235839163148153
OGD-OGD,19,AdultIncome,0.95+0.9,0.016566164607857033,0.012159675446544347,0.00021235839163148153
OGD-OGD,22,AdultIncome,0.95+0.9,0.016566164607857033,0.012159675446544347,0.00021235839163148153
OGD-OGD,25,AdultIncome,0.95+0.9,0.010337707574860366,0.012159675446544347,0.00021235839163148153
OGD-OGD,28,AdultIncome,0.95+0.9,0.006353503837863272,0.012159675446544347,0.00021235839163148153
OGD-OGD,31,AdultIncome,0.95+0.9,0.006353503837863272,0.012159675446544347,0.00021235839163148153
OGD-OGD,34,AdultIncome,0.95+0.9,0.006353503837863272,0.012159675446544347,0.00021235839163148153
OGD-OGD,37,AdultIncome,0.95+0.9,0.006353503837863272,0.012159675446544347,0.00021235839163148153
OGD-OGD,40,AdultIncome,0.95+0.9,0.006353503837863272,0.012159675446544347,0.00021235839163148153
OGD-OGD,43,AdultIncome,0.95+0.9,0.006353503837863272,0.012159675446544347,0.00021235839163148153
OGD-OGD,46,AdultIncome,0.95+0.9,0.006353503837863272,0.012159675446544347,0.00021235839163148153
OGD-OGD,49,AdultIncome,0.95+0.9,0.006353503837863272,0.012159675446544347,0.00021235839163148153
OGD,1,AdultIncome,0.9+0,0.1252849268515065,0.1253107906514172,0.001253107906514172
OGD,4,AdultIncome,0.9+0,0.022001437857718537,0.04913274889770791,0.0005718867436810605
OGD,7,AdultIncome,0.9+0,0.009032041576602126,0.04913274889770791,0.0005291350802598928
OGD,10,AdultIncome,0.9+0,0.0049066025767607385,0.04913274889770791,0.000503138836919642
OGD,13,AdultIncome,0.9+0,0.011510303512728186,0.04913274889770791,0.000503138836919642
OGD,16,AdultIncome,0.9+0,0.03484656164665035,0.04913274889770791,0.000503138836919642
OGD,19,AdultIncome,0.9+0,0.001145668165149907,0.04913274889770791,0.000503138836919642
OGD,22,AdultIncome,0.9+0,0.0005488206289355633,0.04913274889770791,0.0004982824338479569
OGD,25,AdultIncome,0.9+0,0.004108483156148013,0.04913274889770791,0.0004982824338479569
OGD,28,AdultIncome,0.9+0,0.008722019762026764,0.04913274889770791,0.0004982824338479569
OGD,31,AdultIncome,0.9+0,0.0006731538865965273,0.04913274889770791,0.0004982824338479569
OGD,34,AdultIncome,0.9+0,0.0010560626089212734,0.04913274889770791,0.0005028434656858913
OGD,37,AdultIncome,0.9+0,8.04395651866012e-05,0.04913274889770791,0.0004990971572709326
OGD,40,AdultIncome,0.9+0,0.0009964474184451725,0.04913274889770791,0.0004993936583470157
OGD,43,AdultIncome,0.9+0,0.0016323014275031818,0.04913274889770791,0.0004993936583470157
OGD,46,AdultIncome,0.9+0,0.000285837107313283,0.04913274889770791,0.0004993936583470157
OGD,49,AdultIncome,0.9+0,0.0011115430764498428,0.04913274889770791,0.0004993936583470157
Hedge,1,AdultIncome,0.9+0,0.1252849268515065,0.1253107906514172,0.001253107906514172
Hedge,4,AdultIncome,0.9+0,0.052968471123263576,0.06572058386970102,0.000810742559868883
Hedge,7,AdultIncome,0.9+0,0.0173232268782947,0.06572058386970102,0.0007223440748068768
Hedge,10,AdultIncome,0.9+0,0.017463246680218248,0.06572058386970102,0.0006692027301227805
Hedge,13,AdultIncome,0.9+0,0.0027695304084632655,0.06572058386970102,0.0006692027301227805
Hedge,16,AdultIncome,0.9+0,0.0018215462483188284,0.06572058386970102,0.0006592362107827593
Hedge,19,AdultIncome,0.9+0,0.0008897957190699705,0.06572058386970102,0.0006681737416205104
Hedge,22,AdultIncome,0.9+0,0.0009283803469123649,0.06572058386970102,0.0006621803977879625
Hedge,25,AdultIncome,0.9+0,0.0003893887598148992,0.06572058386970102,0.000666524225372261
Hedge,28,AdultIncome,0.9+0,0.0005753163427335471,0.06572058386970102,0.0006633442201545254
Hedge,31,AdultIncome,0.9+0,0.00012578865987772193,0.06572058386970102,0.0006656553073049867
Hedge,34,AdultIncome,0.9+0,0.00038646285393035786,0.06572058386970102,0.000663966747264826
Hedge,37,AdultIncome,0.9+0,1.9506793189603618e-05,0.06572058386970102,0.0006651956941144517
Hedge,40,AdultIncome,0.9+0,0.0009577468935526432,0.06572058386970102,0.0006651956941144517
Hedge,43,AdultIncome,0.9+0,6.044025319512712e-06,0.06572058386970102,0.0006652605871343513
Hedge,46,AdultIncome,0.9+0,0.00011943668537919315,0.06572058386970102,0.0006656343689767924
Hedge,49,AdultIncome,0.9+0,4.045055739965049e-05,0.06572058386970102,0.000665250598147509
Prod,1,AdultIncome,0.9+0,0.1252849268515065,0.1253107906514172,0.001253107906514172
Prod,4,AdultIncome,0.9+0,0.02860673671192581,0.05018680390673941,0.0005018680390673941
Prod,7,AdultIncome,0.9+0,0.02295661258048026,0.025351818715960556,0.0003015755129800962
Prod,10,AdultIncome,0.9+0,0.016012173989037197,0.025351818715960556,0.0002740762832595079
Prod,13,AdultIncome,0.9+0,0.011212493866257403,0.025351818715960556,0.0002740762832595079
Prod,16,AdultIncome,0.9+0,0.004833222346238315,0.025351818715960556,0.0002740762832595079
Prod,19,AdultIncome,0.9+0,0.0023451173423019228,0.025351818715960556,0.00026545558009522565
Prod,22,AdultIncome,0.9+0,0.006447687123901076,0.025351818715960556,0.00026545558009522565
Prod,25,AdultIncome,0.9+0,0.0009858752916820147,0.025351818715960556,0.0002648028019377613
Prod,28,AdultIncome,0.9+0,0.0001664323107023785,0.025351818715960556,0.00026120617692866084
Prod,31,AdultIncome,0.9+0,0.0026810717486731453,0.025351818715960556,0.00026120617692866084
Prod,34,AdultIncome,0.9+0,0.00010521804328530655,0.025351818715960556,0.00026120617692866084
Prod,37,AdultIncome,0.9+0,0.001372187781192589,0.025351818715960556,0.0002613465651019224
Prod,40,AdultIncome,0.9+0,3.500999799138878e-05,0.025351818715960556,0.00026143760718623065
Prod,43,AdultIncome,0.9+0,0.0007490556541909693,0.025351818715960556,0.00026151013464900344
Prod,46,AdultIncome,0.9+0,2.012403426915738e-05,0.025351818715960556,0.00026151013464900344
Prod,49,AdultIncome,0.9+0,0.0003846150952413649,0.025351818715960556,0.00026151013464900344
GD,1,AdultIncome,0.9+0,0.1761552488706536,0.1867313111221615,0.0018673131112216148
GD,4,AdultIncome,0.9+0,0.1252849268515065,0.08320901707276646,0.001253107906514172
GD,7,AdultIncome,0.9+0,0.05857655960048078,0.08320901707276646,0.0010332138110392842
GD,10,AdultIncome,0.9+0,0.012077351822514423,0.08320901707276646,0.0008003138228615117
GD,13,AdultIncome,0.9+0,0.1610456865568725,0.10147391870263034,0.0014092361205585427
GD,16,AdultIncome,0.9+0,0.009528916897576295,0.08320901707276646,0.0008087143551453729
GD,19,AdultIncome,0.9+0,0.013765779347462608,0.08320901707276646,0.0008855018163178141
GD,22,AdultIncome,0.9+0,0.006188972106303455,0.08320901707276646,0.0008197239806103355
GD,25,AdultIncome,0.9+0,0.019866097158299973,0.08320901707276646,0.0009056105961066464
GD,28,AdultIncome,0.9+0,0.037810842348665864,0.08320901707276646,0.0009647627485992135
GD,31,AdultIncome,0.9+0,0.029995803395969713,0.08320901707276646,0.0008751563947539491
GD,34,AdultIncome,0.9+0,0.046795576112227996,0.08320901707276646,0.0009459729220769883
GD,37,AdultIncome,0.9+0,0.05572296765171727,0.08320901707276646,0.0010497970327852967
GD,40,AdultIncome,0.9+0,0.06555067885466809,0.08320901707276646,0.0010874318388823803
GD,43,AdultIncome,0.9+0,0.06959237649732046,0.08320901707276646,0.0011426082281013137
GD,46,AdultIncome,0.9+0,0.07519053190215827,0.08320901707276646,0.0011648312047535805
GD,49,AdultIncome,0.9+0,0.07720371851942295,0.08320901707276646,0.0011956122497146352
Hedge-Hedge,1,AdultIncome,0.95+0.9,0.12644535621036926,0.12357036300348086,0.0012357036300348085
Hedge-Hedge,4,AdultIncome,0.95+0.9,0.09150456221345486,0.08635836234046082,0.0011319456228431758
Hedge-Hedge,7,AdultIncome,0.95+0.9,0.09150456221345486,0.08635836234046082,0.0011319456228431758
Hedge-Hedge,10,AdultIncome,0.95+0.9,0.051467086377087974,0.04945995614272193,0.0004945995614272194
Hedge-Hedge,13,AdultIncome,0.95+0.9,0.051467086377087974,0.048278967968797944,0.0004827896796879794
Hedge-Hedge,16,AdultIncome,0.95+0.9,0.046098260036841615,0.017975542602401622,0.00019406231538739244
Hedge-Hedge,19,AdultIncome,0.95+0.9,0.046098260036841615,0.017975542602401622,0.00019406231538739244
Hedge-Hedge,22,AdultIncome,0.95+0.9,0.046098260036841615,0.017975542602401622,0.00019406231538739244
Hedge-Hedge,25,AdultIncome,0.95+0.9,0.02984352028700714,0.017975542602401622,7.161776941610006e-05
Hedge-Hedge,28,AdultIncome,0.95+0.9,0.023172888931305435,0.017975542602401622,2.3524171418646693e-05
Hedge-Hedge,31,AdultIncome,0.95+0.9,0.023172888931305435,0.017975542602401622,7.152856672307091e-05
Hedge-Hedge,34,AdultIncome,0.95+0.9,0.023172888931305435,0.017975542602401622,0.00010317258830167104
Hedge-Hedge,37,AdultIncome,0.95+0.9,0.023172888931305435,0.018581645940582463,0.00012466911219393337
Hedge-Hedge,40,AdultIncome,0.95+0.9,0.023172888931305435,0.02008482203053855,0.00013970087309349424
Hedge-Hedge,43,AdultIncome,0.95+0.9,0.023172888931305435,0.02116421248835415,0.00015049477767165023
Hedge-Hedge,46,AdultIncome,0.95+0.9,0.023172888931305435,0.02195791899051545,0.00015843184269326326
Hedge-Hedge,49,AdultIncome,0.95+0.9,0.023172888931305435,0.022553903335495944,0.00016439168614306804
OGD-OGD,1,AdultIncome,0.95+0.9,0.12644535621036926,0.12315597546825793,0.0012315597546825794
OGD-OGD,4,AdultIncome,0.95+0.9,0.05404940912110686,0.051697851134952004,0.00051697851134952
OGD-OGD,7,AdultIncome,0.95+0.9,0.016475540463381275,0.04201889607160617,0.00026309925380681897
OGD-OGD,10,AdultIncome,0.95+0.9,0.016475540463381275,0.04201889607160617,0.00026309925380681897
OGD-OGD,13,AdultIncome,0.95+0.9,0.016475540463381275,0.04201889607160617,0.00026309925380681897
OGD-OGD,16,AdultIncome,0.95+0.9,0.016475540463381275,0.04201889607160617,0.00026309925380681897
OGD-OGD,19,AdultIncome,0.95+0.9,0.08021714399115891,0.04981192079328418,0.0009183081686489035
OGD-OGD,22,AdultIncome,0.95+0.9,0.013533429845238372,0.04201889607160617,0.0003487612634720387
OGD-OGD,25,AdultIncome,0.95+0.9,0.0038339394676175998,0.04201889607160617,0.0003487612634720387
OGD-OGD,28,AdultIncome,0.95+0.9,0.0038339394676175998,0.04201889607160617,0.0003487612634720387
OGD-OGD,31,AdultIncome,0.95+0.9,0.0038339394676175998,0.04201889607160617,0.0003487612634720387
OGD-OGD,34,AdultIncome,0.95+0.9,0.0038339394676175998,0.04201889607160617,0.0003487612634720387
OGD-OGD,37,AdultIncome,0.95+0.9,0.00524611648141334,0.04201889607160617,0.0003487612634720387
OGD-OGD,40,AdultIncome,0.95+0.9,0.00524611648141334,0.04201889607160617,0.0003487612634720387
OGD-OGD,43,AdultIncome,0.95+0.9,0.00524611648141334,0.04201889607160617,0.0003487612634720387
OGD-OGD,46,AdultIncome,0.95+0.9,0.00524611648141334,0.04201889607160617,0.0003487612634720387
OGD-OGD,49,AdultIncome,0.95+0.9,0.00524611648141334,0.04201889607160617,0.0003487612634720387
OGD,1,AdultIncome,0.9+0,0.12572008786108002,0.12357036300348086,0.0012357036300348085
OGD,4,AdultIncome,0.9+0,0.022660612558653946,0.05044439095103085,0.0005640377872211001
OGD,7,AdultIncome,0.9+0,0.009719345868859098,0.05044439095103085,0.0005247936132137436
OGD,10,AdultIncome,0.9+0,0.003555903318477362,0.05044439095103085,0.0005009301885995505
OGD,13,AdultIncome,0.9+0,0.012878134156655213,0.05044439095103085,0.0005009301885995505
OGD,16,AdultIncome,0.9+0,0.033527105363272525,0.05044439095103085,0.0005009301885995505
OGD,19,AdultIncome,0.9+0,0.0018500773754976498,0.05044439095103085,0.0005009301885995505
OGD,22,AdultIncome,0.9+0,0.0015808908170597494,0.05044439095103085,0.0004948616647278323
OGD,25,AdultIncome,0.9+0,0.003110437311383728,0.05044439095103085,0.0004948616647278323
OGD,28,AdultIncome,0.9+0,0.009811224721256064,0.05044439095103085,0.0004948616647278323
OGD,31,AdultIncome,0.9+0,0.0003500921722614698,0.05044439095103085,0.0004948616647278323
OGD,34,AdultIncome,0.9+0,0.001468441661895121,0.05044439095103085,0.0004948616647278323
OGD,37,AdultIncome,0.9+0,0.003509365289272867,0.05044439095103085,0.0004948616647278323
OGD,40,AdultIncome,0.9+0,0.00015109573678586934,0.05044439095103085,0.0004948616647278323
OGD,43,AdultIncome,0.9+0,0.002229252259437022,0.05044439095103085,0.0004950563779951622
OGD,46,AdultIncome,0.9+0,0.0011889758303488338,0.05044439095103085,0.0004950563779951622
OGD,49,AdultIncome,0.9+0,0.00021503350596709691,0.05044439095103085,0.0004950563779951622
Hedge,1,AdultIncome,0.9+0,0.12572008786108002,0.12357036300348086,0.0012357036300348085
Hedge,4,AdultIncome,0.9+0,0.051667925432305147,0.06792679329439492,0.0008058519617622638
Hedge,7,AdultIncome,0.9+0,0.01799254824759579,0.06792679329439492,0.0007247059839886264
Hedge,10,AdultIncome,0.9+0,0.01883728934512916,0.06792679329439492,0.0006759245329086435
